Unnamed: 0,image_name,speaker,japanese_text,romaji,translation,translation_notes,ocr_confidence,translation_confidence,sentence_count,joined_japanese_text,text_length
2411,sumi_20250110_195354.png,sumi,"['町を守るカスカベ防衛隊かあ...', 'きっとすごく強いんだね！', '会ってみたいな']","['Machi wo mamoru Kasukabe Boueitai kaa...', 'Kitto sugoku tsuyoin dane!', 'Atte mitai na']","['Oh... the Kasukabe Defense Force that protects the town...', 'They must be really strong!', ""I'd like to meet them""]","This appears to be dialogue from a game or anime referring to the 'Kasukabe Defense Force', likely a local protection group. The speaker is expressing admiration and interest in meeting them. The trailing dots ('...') suggest a thoughtful or contemplative tone.",1,1,3,町を守るカスカベ防衛隊かあ…きっとすごく強いんだね！会ってみたいな,33
2423,sumi_20250110_233220.png,sumi,"['しんちゃんはすごいなぁ', 'どんどんこの町が元気になっていくのがわかるよ']","['shin-chan wa sugoi naa', 'dondon kono machi ga genki ni natte iku no ga wakaru yo']","['How amazing!', 'I can tell this town is becoming more and more lively']",The speaker is expressing admiration about how the town is being revitalized or becoming more energetic over time. The なぁ (naa) adds a tone of admiration or wonderment.,1,0.9,2,しんちゃんはすごいなぁどんどんこの町が元気になっていくのがわかるよ,33
2424,sumi_20250111_164649.png,sumi,"['しんちゃん、', 'ヨツイさんがなんだか悩んでるみたい', '話を聞いてみてあげて']","['shin-chan,', 'Yotsui-san ga nandaka nayanderu mitai', 'hanashi wo kiite mite agete']","['Shin-chan,', 'It seems like Yotsui-san is troubled about something', 'Try listening to what they have to say']",This appears to be dialogue from a game or visual novel where someone is asking the player/character to check on another character who seems to be worried about something,1,1,3,しんちゃん、ヨツイさんがなんだか悩んでるみたい話を聞いてみてあげて,33
2402,sumi_20250110_195309.png,sumi,"['食堂のヨソイさんも、', '銭湯のツカリばあちゃんも、', '炭坑員の人たちも...']","['Shokudou no Yosoi-san mo,', 'Sentou no Tsukari-baachan mo,', 'Tankōin no hito-tachi mo...']","[""The cafeteria's Yosoi-san too,"", ""The bathhouse's Granny Tsukari too,"", 'The coal miners too...']","This appears to be listing different people in what seems to be a mining town or community, including a cafeteria worker, a bathhouse attendant, and coal miners. The trailing dots suggest a continuing list or nostalgic remembrance.",1,1,3,食堂のヨソイさんも、銭湯のツカリばあちゃんも、炭坑員の人たちも…,32
2390,sumi_20250109_230116.png,sumi,['これを店に置けばお客さんが寄ってくるってユリちゃん言ってたけど...'],['Kore wo mise ni okeba okyaku-san ga yotte kuru tte Yuri-chan itteta kedo...'],"['Yuri-chan said that if we put this in the store, customers would come, but...']",This appears to be dialogue from a game or visual novel where someone is repeating what another character (Yuri) suggested about attracting customers to a store. The trailing けど (kedo) suggests some doubt or hesitation about the idea.,1,1,1,これを店に置けばお客さんが寄ってくるってユリちゃん言ってたけど…,32
2450,sumi_20250111_211008.png,sumi,"['シロ？ え？ ...そうか！', 'シロがここに来た人のにおいを追ってくるって！']","['Shiro? E? ...souka!', 'Shiro ga koko ni kita hito no nioi wo otte kurutte!']","['Shiro? Huh? ...I see!', ""You're saying Shiro is following the scent of people who came here!""]",This appears to be dialogue from a game or visual novel where someone is realizing that 'Shiro' (likely a dog or animal character) is tracking scents/following trails of people who visited a location,1,1,2,シロ？え？…そうか！シロがここに来た人のにおいを追ってくるって！,32
2354,sumi_20250109_214537.png,sumi,"['フフフ、私はもう顔パスなの', 'あれでも研究所の警備システムなんだって']","['fufu, watashi wa mou kao pasu na no', 'are demo kenkyuujo no keibi shisutemu nan datte']","['Hehe, I already have face pass authorization', ""Even though that's the research facility's security system""]","'顔パス' (kao pasu) is a Japanese slang term combining '顔' (face) and the English word 'pass', meaning face-based authentication or being allowed entry based on face recognition",1,1,2,フフフ、私はもう顔パスなのあれでも研究所の警備システムなんだって,32
2422,sumi_20250110_224648.png,sumi,"['すごい発明だね！', 'きっとユタくんも喜ぶと思うよ！', '早く届けてあげて']","['sugoi hatsumei dane!', 'kitto Yuta-kun mo yorokobu to omou yo!', 'hayaku todokete agete']","['What an amazing invention!', 'I think Yuta will be happy too!', 'Deliver it to him quickly!']","This appears to be dialogue from a game or visual novel, where someone is expressing excitement about an invention and wanting to share it with someone named Yuta. The tone is casual and enthusiastic.",1,1,3,すごい発明だね！きっとユタくんも喜ぶと思うよ！早く届けてあげて,31
2457,sumi_20250111_211439.png,sumi,"['今日は大変だったね...', 'また明日、トロッコレース場で集まりましょう']","['Kyou wa taihendatta ne...', 'Mata ashita, torokko rēsu-jō de atsumarimashou']","[""Today was tough/difficult, wasn't it..."", ""Let's meet again tomorrow at the minecart race track""]","The text appears to be from a game dialog box. トロッコ (torokko) specifically refers to a minecart or trolley, and is commonly used in games for minecart racing sections.",1,1,2,今日は大変だったね…また明日、トロッコレース場で集まりましょう,31
2325,sumi_20250109_213329.png,sumi,"['はじめましてしんちゃん', '私はスミ', 'あなたが来るのをずっと待ってたの']","['hajimemashite shin-chan', 'watashi wa Sumi', 'anata ga kuru no wo zutto mattetano']","['Nice to meet you Shin-chan', 'I am Sumi', ""I've been waiting for you to come""]",This appears to be a dialogue from a game where a character is introducing themselves and expressing that they've been waiting for the player/other character to arrive. The text is displayed in a dialogue box style common in Japanese games.,1,1,3,はじめましてしんちゃん私はスミあなたが来るのをずっと待ってたの,31
2466,sumi_20250111_214410.png,sumi,"['ユリちゃんもガンさんも色々考えてくれてる...!', 'なんとかなるかも!']","['Yuri-chan mo Gan-san mo iroiro kangaetekureteru...!', 'Nantoka narukamo!']","['Both Yuri and Gan are thinking of various things for us...!', 'Things might work out somehow!']","The text appears to be dialogue from a game or visual novel expressing optimism about others helping to think through a situation. The '...' and '!' convey a hopeful, appreciative tone.",1,1,2,ユリちゃんもガンさんも色々考えてくれてる…！なんとかなるかも！,31
2470,sumi_20250111_214817.png,sumi,"['これはおしりあいの石、4つも！', 'こんなにたくさん、いつのまに...']","['Kore wa oshiri ai no ishi, yottsu mo!', 'Konna ni takusan, itsu no ma ni...']","['Four bottom-matching stones!', 'So many of them, when did this happen...']",The phrase 'おしりあいの石' (oshiri ai no ishi) appears to be referring to some kind of matching stones in what seems to be a game context. The speaker appears surprised at finding four of them.,1,0.9,2,これはおしりあいの石、4つも！こんなにたくさん、いつのまに…,30
2400,sumi_20250110_195247.png,sumi,"['そうだしんちゃん、', '私のお気に入りの場所があるの', '一緒に行こう！']","['Sou da shin-chan,', 'watashi no okiniiri no basho ga aru no', 'issho ni ikou!']","[""That's right Shin-chan,"", 'I have a favorite place', ""Let's go together!""]","This appears to be game or anime dialogue, with a casual/friendly tone indicated by the use of の (no) at the end of the second sentence and casual form いこう (ikou) for 'let's go'",1,1,3,そうだしんちゃん、私のお気に入りの場所があるの一緒に行こう！,30
2378,sumi_20250109_220950.png,sumi,"['しんちゃん、来てくれたのね！', 'ユリちゃん、なにか思いついたかな']","['Shin-chan, kite kureta no ne!', 'Yuri-chan, nanika omoitsuita ka na']","['Shin-chan, you came!', 'Yuri-chan, did you come up with something?']",This appears to be a dialogue from a game or visual novel where one character is greeting Shin-chan and asking Yuri-chan if they've thought of something. The tone is casual and friendly.,1,1,2,しんちゃん、来てくれたのね！ユリちゃん、なにか思いついたかな,30
2374,sumi_20250109_215234.png,sumi,['しんちゃんもシロも、そろそろ帰らないとおうちの人が心配するね'],"['Shin-chan mo Shiro mo, sorosoro kaeranai to ouchi no hito ga shinpai suru ne']","[""If you and Shiro don't head home soon, the people at home will worry""]","The speaker is expressing concern about someone and Shiro (likely a pet) needing to return home before their family members start worrying. 'Shiro' appears to be a name, possibly of a pet/dog (シロ/Shiro is a common pet name in Japanese)",1,1,1,しんちゃんもシロも、そろそろ帰らないとおうちの人が心配するね,30
2471,sumi_20250111_214821.png,sumi,"['そうか', 'しんちゃんのときみたいに、4人を連れてくるってことね？']","['Souka', 'Shin-chan no toki mitai ni, yonin wo tsurete kuru tte koto ne?']","['I see', ""Like that time, you're saying to bring four people along?""]","The speaker seems to be referring to a past event involving bringing four people somewhere, drawing a comparison to a similar situation",1,0.9,2,そうかしんちゃんのときみたいに、4人を連れてくるってことね？,30
2328,sumi_20250109_213340.png,sumi,['私がシロにお願いして、しんちゃんをここに連れてきてもらったの'],"['Watashi ga Shiro ni onegai shite, Shin-chan wo koko ni tsurete kite moratta no']",['I asked Shiro to bring Shin-chan here'],The sentence uses the causative-passive form 'てもらった' (te moratta) which indicates receiving a favor from someone. The speaker is expressing that they had Shiro do them the favor of bringing Shin-chan to this location.,1,1,1,私がシロにお願いして、しんちゃんをここに連れてきてもらったの,30
2353,sumi_20250109_214532.png,sumi,"['フフフ', 'しんちゃんずいぶん遅かったね', '無事に料理は届けられた?']","['Fu fu fu', 'Shin-chan zuibun osokatta ne', 'Buji ni ryōri wa todokerareta?']","['Heh heh heh', ""You were quite late, weren't you?"", 'Was the food delivered safely?']",The 'フフフ' is a light chuckling sound. The speaker seems to be asking about a delayed food delivery with a slightly teasing tone.,1,1,3,フフフしんちゃんずいぶん遅かったね無事に料理は届けられた？,29
2389,sumi_20250109_230053.png,sumi,['はやくヨツイさんのところに持っていこう！喜んでくれるかな'],['Hayaku Yotsui-san no tokoro ni motte ikou! Yorokonde kureru kana'],"[""Let's quickly bring this to Yotsui-san! I wonder if they'll be happy""]","The speaker appears to be excited about bringing something to someone named Yotsui, expressing both eagerness and anticipation about their reaction",1,1,1,はやくヨツイさんのところに持っていこう！喜んでくれるかな,28
2406,sumi_20250110_195318.png,sumi,"['みんなとずっと一緒にいたいけど...', 'おかしなにおいがするんだ']","['Minna to zutto issho ni itai kedo...', 'Okashina nioi ga surunda']","['I want to stay together with everyone forever, but...', ""There's a strange smell""]","This appears to be dialogue from a game or visual novel. The speaker seems hesitant or worried, as indicated by the ellipsis (...). The two statements suggest a contrast between wanting to be with others and noticing something concerning.",1,1,2,みんなとずっと一緒にいたいけど…おかしなにおいがするんだ,28
2427,sumi_20250111_185628.png,sumi,"['どこに行っても無駄ゼロばっかり…', '町がかわってしまいそう']","['doko ni ittemo muda zero bakkari...', 'machi ga kawatte shimai sou']","[""No matter where I go, it's all pointless/zero..."", ""The town seems like it's going to change""]",The character is expressing frustration about futility and observing changes in their town. The term 'muda zero' could be wordplay or have specific meaning in the game's context.,1,1,2,どこに行っても無駄ゼロばっかり…町がかわってしまいそう,27
2356,sumi_20250109_214543.png,sumi,"['警備システム！', 'あやしい人が入ってこないようにしてるの！']","['Keibi shisutemu!', 'Ayashii hito ga haitte konai youni shiteru no!']","['Security system!', ""It's made to prevent suspicious people from entering!""]",This appears to be dialogue from a game or visual novel explaining a security system's purpose. The speaker uses casual/feminine speech pattern with の (no) at the end.,1,1,2,警備システム！あやしい人が入ってこないようにしてるの！,27
2475,sumi_20250111_215828.png,sumi,"['確かに!', 'しんちゃんがくすぐったとき、', 'おじさん笑ってた']","['tashika ni!', 'shin-chan ga kusugutta toki,', 'ojisan waratteta']","['Indeed!', 'When Shin-chan tickled,', 'the uncle was laughing']","This appears to be dialogue from a game or visual novel, discussing a past event where someone was tickled and made another person laugh",1,0.9,3,確かに！しんちゃんがくすぐったとき、おじさん笑ってた,26
2388,sumi_20250109_230033.png,sumi,"['さすがユリちゃん...', '自分で天才と言うだけのことはある...']","['Sasuga Yuri-chan...', 'Jibun de tensai to iu dake no koto wa aru...']","['As expected of Yuri...', ""There's something to be said about someone who calls themselves a genius...""]","The tone appears to be somewhat sarcastic or exasperated, commenting on someone's self-proclaimed genius status. The '...' (ellipsis) at the end of both sentences suggests a resigned or deadpan reaction.",1,0.9,2,さすがユリちゃん…自分で天才と言うだけのことはある…,26
2464,sumi_20250111_212819.png,sumi,"['しんちゃん、どうしよう...', 'なんとかしないと、この町が...']","['Shin-chan, dou shiyou...', 'Nantoka shinai to, kono machi ga...']","['Shin-chan, what should we do...', ""If we don't do something, this town will...""]",This appears to be a worried or concerned dialogue from what seems to be a game or visual novel. The speaker is expressing concern about a town's fate and seeking help or advice.,1,1,2,しんちゃん、どうしよう…なんとかしないと、この町が…,26
2432,sumi_20250111_193143.png,sumi,['なんだか大変みたいだから、すぐ食堂に行ってあげて！'],"['Nandaka taihen mitai dakara, sugu shokudou ni itte agete!']","[""It seems like there's some trouble, so quickly go to the cafeteria to help!""]",This appears to be game dialogue expressing urgency to help with a situation in the cafeteria. The use of 'あげて' (agete) implies doing something for someone else's benefit.,1,1,1,なんだか大変みたいだから、すぐ食堂に行ってあげて！,25
2445,sumi_20250111_210427.png,sumi,"['しんちゃん逃げよう！', 'あとで研究所で落ち合いましょ！']","['Shin-chan nigeyou!', 'Atode kenkyuujo de ochiaimashō!']","[""Let's escape/run away!"", ""Let's meet up at the research lab later!""]","The text appears to be dialogue from what seems to be a game or visual novel, where characters are planning to escape from somewhere and meet up later at a research facility.",1,1,2,しんちゃん逃げよう！あとで研究所で落ち合いましょ！,25
2454,sumi_20250111_211247.png,sumi,"['え!?', 'ダンシャーリさんってユリちゃんのお兄さん...?']","['E!?', 'Danshāri-san tte Yuri-chan no oniisan...?']","['Eh!?', ""Is Mr. Danchari Yuri-chan's older brother...?""]","This appears to be a surprised reaction followed by a question about someone named Danchari (ダンシャーリ) being someone else's older brother. The speaker uses casual/informal Japanese, indicated by the って particle and ちゃん honorific.",1,1,2,え！？ダンシャーリさんってユリちゃんのお兄さん…？,25
2369,sumi_20250109_215048.png,sumi,"['町の大事なニュースを', 'テレビでみんなに伝えるんだって']","['machi no daiji na nyuusu wo', 'terebi de minna ni tsutaeru n datte']","[""The town's important news"", 'will be broadcast to everyone on TV']",This appears to be dialogue from a game or visual novel explaining that important town news will be shared via television broadcast. The って at the end indicates this is being quoted or reported speech.,1,1,2,町の大事なニュースをテレビでみんなに伝えるんだって,25
2421,sumi_20250110_224518.png,sumi,"['大人になれる発明!?', 'そんなの本当にできるのかしら?']","['Otona ni nareru hatsumei!?', 'Sonna no hontou ni dekiru no kashira?']","['An invention to become an adult!?', ""I wonder if that's really possible?""]",The text appears to be dialogue expressing skepticism about an invention that claims to make someone become an adult. The '!?' and question marks convey a tone of disbelief or doubt.,1,1,2,大人になれる発明！？そんなの本当にできるのかしら？,25
2373,sumi_20250109_215133.png,sumi,"['ふぅ...設置完了！', 'さあ、ユリちゃんのところに戻ろう']","['Fuu... setchi kanryou!', 'Saa, Yuri-chan no tokoro ni modorou']","['Phew... installation complete!', ""Now, let's return to Yuri's place""]",The speaker seems to have finished installing or setting something up and is planning to return to someone named Yuri. The 'ふぅ' (fuu) is an onomatopoeia expressing relief or exhaustion.,1,1,2,ふぅ…設置完了！さあ、ユリちゃんのところに戻ろう,24
2433,sumi_20250111_195952.png,sumi,['ヨソイさんが待ってるから すぐ食堂に行ってあげて！'],['Yosoi-san ga matteru kara sugu shokudou ni itte agete!'],"['Since Yosoi is waiting, please go to the cafeteria right away!']",The sentence uses てあげて (te-agete) which indicates doing something as a favor for someone else. The context appears to be from a game or visual novel dialog system.,1,1,1,ヨソイさんが待ってるからすぐ食堂に行ってあげて！,24
2339,sumi_20250109_213710.png,sumi,"['しんちゃん、', '私、ユリちゃんのところに行かないと！']","['Shin-chan,', 'Watashi, Yuri-chan no tokoro ni ikanai to!']","['Shin-chan,', ""I have to go to Yuri-chan's place!""]",This appears to be a casual conversation where the speaker is telling someone they need to go visit/meet with Yuri. The use of ちゃん (chan) indicates familiarity/closeness with both the person being addressed and Yuri.,1,1,2,しんちゃん、私、ユリちゃんのところに行かないと！,24
2367,sumi_20250109_215029.png,sumi,['しんちゃん、中央エレベーター前はこっちが近道よ！'],"['Shin-chan, chūō erebētā mae wa kocchi ga chikamichi yo!']","['Hey, this way is a shortcut to the central elevator!']","The speaker is giving directions in a friendly/casual manner, using よ (yo) as an emphatic particle to convey information. The location referenced is in front of a central elevator.",1,1,1,しんちゃん、中央エレベーター前はこっちが近道よ！,24
2419,sumi_20250110_215439.png,sumi,['トロッコレースは炭の町ではすごく人気があるんだよ'],['Torokko rēsu wa sumi no machi de wa sugoku ninki ga arun da yo'],['The trolley race is really popular in Coal Town'],"The sentence uses んだよ (n da yo) which adds a casual explanatory tone. トロッコ (torokko) refers to a mining cart or trolley, often used in mine-themed attractions.",1,1,1,トロッコレースは炭の町ではすごく人気があるんだよ,24
2438,sumi_20250111_203859.png,sumi,['しんちゃん、早くトロッコレース場に届けに行こう!'],"['Shin-chan, hayaku torokko reasu jou ni todoke ni ikou!']","[""Let's hurry and deliver this to the mine cart racing track!""]","The sentence implies urgency and suggests going somewhere to make a delivery, specifically to a place where mine cart racing takes place. トロッコ (torokko) specifically refers to a small railway cart or mine cart.",1,1,1,しんちゃん、早くトロッコレース場に届けに行こう！,24
2345,sumi_20250109_214101.png,sumi,['でも、ガラクタがいっぱいで ここは通れないみたい...'],"['Demo, garakuta ga ippai de koko wa toorenai mitai...']","[""But it seems we can't get through here because there's too much junk in the way...""]",The speaker is observing that a path is blocked by debris/junk. The use of みたい (mitai) indicates uncertainty or inference about the situation.,1,1,1,でも、ガラクタがいっぱいでここは通れないみたい…,24
2403,sumi_20250110_195313.png,sumi,['みんなやさしく笑ってくれる... あったかな人たち...'],['Minna yasashiku waratte kureru... attakana hitotachi...'],['Everyone smiles kindly... such warm-hearted people...'],The text has ellipses which convey a wistful or reminiscent tone. 'あったかな' (attakana) is a casual/colloquial form of 'あたたかな' (atatakana) meaning warm/warm-hearted.,1,1,1,みんなやさしく笑ってくれる…あったかな人たち…,23
2407,sumi_20250110_195322.png,sumi,"['ちがうの', 'この町がこわれていきそうな', 'そんなにおい']","['chigau no', 'kono machi ga kowarete ikisouna', 'sonnani oi']","[""That's not it"", ""This town seems like it's going to fall apart"", 'That much']",This appears to be dialogue from a game or visual novel expressing concern about a town's deterioration. The tone suggests worry or disagreement with something previously stated.,1,0.9,3,ちがうのこの町がこわれていきそうなそんなにおい,23
2431,sumi_20250111_193140.png,sumi,['そういえば、ヨソイさんがしんちゃんを探してた！'],"['Sou ieba, Yosoi-san ga Shin-chan wo sagashiteta!']","['Come to think of it, Yosoi-san was looking for Shin-chan!']",This appears to be dialogue from what seems to be a game or visual novel. The speaker is mentioning that someone called Yosoi-san was searching for someone named Shin-chan.,1,1,1,そういえば、ヨソイさんがしんちゃんを探してた！,23
2417,sumi_20250110_212942.png,sumi,"['わからない', 'でもよくないことがはじまる気がする...']","['wakaranai', 'demo yokunai koto ga hajimaru ki ga suru...']","[""I don't understand"", 'But I have a feeling something bad is about to begin...']",This appears to be dialog from a game or visual novel expressing uncertainty and foreboding about an upcoming event. The ellipsis (...) at the end emphasizes the ominous feeling.,1,1,2,わからないでもよくないことがはじまる気がする…,23
2396,sumi_20250109_235343.png,sumi,"['お湯を熱くする発明が...', 'どんなものができるのかな']","['Oyu wo atsuku suru hatsu mei ga...', 'Donna mono ga dekiru no kana']","['An invention that heats up water...', 'I wonder what kind of thing can be made']",This appears to be dialogue from a game or visual novel where someone is pondering about an invention related to heating water. The ellipsis (...) suggests uncertainty or ongoing thought.,1,1,2,お湯を熱くする発明が…どんなものができるのかな,23
2414,sumi_20250110_204812.png,sumi,"['7段変速ギアなんて、', 'この町では見たことないよ...']","['7-dan hensoku gia nante,', 'kono machi de wa mita koto nai yo...']","['A 7-speed gear transmission,', ""I've never seen one in this town...""]","The speaker is expressing surprise about a 7-speed gear transmission, suggesting it's something unusual or advanced for their town. The よ (yo) at the end adds emphasis to the statement.",1,1,2,7段変速ギアなんて、この町では見たことないよ…,23
2409,sumi_20250110_195343.png,sumi,"['わぁ、すごいね', '炭の町にも来てくれたらいいなぁ']","['Waa, sugoi ne', 'Sumi no machi ni mo kite kuretara ii naa']","['Wow, amazing!', 'I wish you would come to the charcoal town too']","The speaker is expressing amazement at something and then expressing a desire for someone to visit their town, which is known for charcoal production. The 'なぁ' (naa) at the end indicates a wistful or hopeful tone.",1,1,2,わぁ、すごいね炭の町にも来てくれたらいいなぁ,22
2358,sumi_20250109_214556.png,sumi,"['ユリちゃんゴメン！', '実はまだ見つかってないの...']","['Yuri-chan gomen!', 'Jitsu wa mada mitsukatte nai no...']","['Sorry Yuri!', ""Actually, I haven't found it yet...""]",This appears to be a dialogue from a game/visual novel where someone is apologizing to Yuri and admitting they haven't found something yet. The '...' at the end implies some hesitation or regret.,1,1,2,ユリちゃんゴメン！実はまだ見つかってないの…,22
2362,sumi_20250109_214805.png,sumi,['この町にはあちこちにいろんな鉱石が落ちてるの'],['Kono machi ni wa achikochi ni ironna kouseki ga ochiteru no'],['There are various minerals/ores scattered all around this town'],"The sentence ends with の (no) which gives it a softer, explanatory tone. The speaker is explaining a characteristic of the town.",1,1,1,この町にはあちこちにいろんな鉱石が落ちてるの,22
2365,sumi_20250109_215004.png,sumi,['ユリちゃんの発明って、こういうのばっかりなの'],"['Yuri-chan no hatsumei tte, kouiu no bakkari na no']","[""Are Yuri's inventions always like this?""]",This appears to be dialogue from a game or visual novel where someone is commenting on or questioning the nature of Yuri's inventions. The speaker seems to be suggesting a pattern in the types of inventions Yuri makes.,1,0.9,1,ユリちゃんの発明って、こういうのばっかりなの,22
2439,sumi_20250111_210335.png,sumi,"['えっと...', 'とりたんぽカレーを', 'お届けにきました！']","['etto...', 'toritanpo karee wo', 'otodoke ni kimashita!']","['Um...', 'Toritanpo curry', 'has been delivered!']","Toritanpo is a regional dish from Akita Prefecture, traditionally made with chicken on skewers. Here it appears to be served in curry form. The speaker seems to be making a delivery announcement with a slightly hesitant tone indicated by 'えっと' (etto).",1,1,3,えっと…とりたんぽカレーをお届けにきました！,22
2413,sumi_20250110_203156.png,sumi,['しんちゃん、私はユリちゃんを手伝ってくるね'],"['Shin-chan, watashi wa Yuri-chan wo tetsudatte kurune']","[""Shin-chan, I'm going to help Yuri-chan""]",A casual conversation where the speaker is informing someone they're going to help another person named Yuri. The sentence ends with くるね (kurune) which makes it a gentle notification of leaving to do something.,1,1,1,しんちゃん、私はユリちゃんを手伝ってくるね,21
2342,sumi_20250109_213806.png,sumi,"['しんちゃんにも紹介するから', '私についてきて!']","['shin-chan ni mo shoukai suru kara', 'watashi ni tsuite kite!']","[""Since I'll introduce you to Shin-chan too"", 'Come with me!']",This appears to be dialogue from a game or visual novel. The speaker is inviting someone to follow them to meet another character named Shin-chan.,1,1,2,しんちゃんにも紹介するから私についてきて！,21
2477,sumi_20250111_221136.png,sumi,['しんちゃん、この町を救ってくれてありがとう'],"['Shin-chan, kono machi wo sukutte kurete arigatou']",['Thanks for saving this town'],This appears to be dialogue from a game or visual novel expressing gratitude to someone for saving/protecting a town. 'しんちゃん' is an affectionate way to address someone named Shin.,1,1,1,しんちゃん、この町を救ってくれてありがとう,21
2440,sumi_20250111_210351.png,sumi,['あの人、いったいどこに持っていくんだろう...'],"['Ano hito, ittai doko ni motte ikun darou...']",['I wonder where that person is taking it...'],The speaker appears to be wondering about someone's destination or intentions with something they're carrying. The '...' indicates uncertainty or suspicion.,1,1,1,あの人、いったいどこに持っていくんだろう…,21
2333,sumi_20250109_213549.png,sumi,"['もう、ヨソイさんてば', '私の大事なお客さんよ']","['mou, Yosoi-san teba', 'watashi no daiji na okyaku-san yo']","['Geez, that Yosoi...', ""They're my important customer""]",The speaker is expressing mild exasperation about someone named Yosoi while emphasizing their importance as a customer. The よ (yo) at the end adds emphasis to the statement.,1,1,2,もう、ヨソイさんてば私の大事なお客さんよ,20
2327,sumi_20250109_213337.png,sumi,['しんちゃんのことは シロから色々聞いてるわ'],['Shin-chan no koto wa Shiro kara iroiro kiiteru wa'],"[""I've heard various things about Shin-chan from Shiro""]","This appears to be dialogue from what seems to be a game or visual novel. 'Shiro' appears to be a name (possibly of a character), and the speaker is using the feminine sentence ending particle 'わ' (wa)",1,1,1,しんちゃんのことはシロから色々聞いてるわ,20
2340,sumi_20250109_213730.png,sumi,['じゃあ、ユリちゃんのところに行きましょう'],"['jaa, Yuri-chan no tokoro ni ikimashou']","[""Well then, let's go to Yuri's place""]",This is a casual suggestion to visit someone named Yuri. The '-chan' suffix indicates familiarity/endearment. The phrase 'じゃあ' (jaa) is a casual way to say 'well then' or 'in that case'.,1,1,1,じゃあ、ユリちゃんのところに行きましょう,20
2377,sumi_20250109_215325.png,sumi,"['今日はほんとうにありがとう！', 'また明日ね！']","['Kyou wa hontou ni arigatou!', 'Mata ashita ne!']","['Thank you so much for today!', 'See you tomorrow!']","This appears to be a farewell dialogue from what seems to be a game interface. The speaker is expressing sincere gratitude and indicating they'll meet again the next day. The tone is casual and friendly, as indicated by the ね (ne) particle at the end.",1,1,2,今日はほんとうにありがとう！また明日ね！,20
2364,sumi_20250109_214808.png,sumi,['ユリちゃんの発明にも きっと役に立つはずよ'],['Yuri-chan no hatsumei ni mo kitto yaku ni tatsu hazu yo'],"[""This will surely be useful for Yuri's inventions too""]",The sentence expresses confidence that something will be helpful or useful for inventions. The よ (yo) at the end adds emphasis and conviction to the statement.,1,1,1,ユリちゃんの発明にもきっと役に立つはずよ,20
2332,sumi_20250109_213540.png,sumi,['ここは町のみんながお世話になってる食堂よ'],['Koko wa machi no minna ga osewa ni natteru shokudou yo'],['This is the dining hall that everyone in town relies on'],The phrase 'お世話になってる' (osewa ni natteru) implies a sense of being taken care of or being indebted to. The よ (yo) at the end adds a feminine or soft emphasis to the statement.,1,1,1,ここは町のみんながお世話になってる食堂よ,20
2482,sumi_20250111_221205.png,sumi,"['...ありがとうみんな', 'そろそろお別れみたい...']","['...arigatou minna', 'sorosoro owakare mitai...']","['...thank you everyone', ""looks like it's time to say goodbye...""]","This appears to be a farewell message, likely from a game or visual novel. The tone is bittersweet and grateful.",1,1,2,…ありがとうみんなそろそろお別れみたい…,20
2346,sumi_20250109_214104.png,sumi,['さては、ユリちゃんまた散らかしてるな…'],"['Sate wa, Yuri-chan mata chirakashiteru na...']",['I see... Yuri has made a mess again...'],"The speaker is making an observation about someone named Yuri being messy again, with a somewhat resigned or exasperated tone indicated by な… at the end",1,0.9,1,さては、ユリちゃんまた散らかしてるな…,19
2330,sumi_20250109_213351.png,sumi,"['うん', 'しんちゃんにこの町を守ってほしいの']","['Un', 'Shin-chan ni kono machi wo mamotte hoshii no']","['Yeah', 'I want you to protect this town']",This appears to be dialogue from a game or visual novel. The second sentence shows a request or desire for someone to protect/guard a town/city.,1,1,2,うんしんちゃんにこの町を守ってほしいの,19
2329,sumi_20250109_213345.png,sumi,"['あのね、', 'しんちゃんにお願いがあって……']","['Ano ne,', 'Shin-chan ni onegai ga atte...']","['You know,', 'I have a favor to ask...']","The speaker is being hesitant or careful in bringing up a request, as indicated by the trailing dots (...) and the polite way of phrasing. This is a common way to preface asking for a favor in Japanese.",1,1,2,あのね、しんちゃんにお願いがあって……,19
2418,sumi_20250110_212952.png,sumi,['なにかよくないことが はじまる気がする...'],['nanika yokunai koto ga hajimaru ki ga suru...'],['I have a feeling something bad is about to begin...'],The text expresses a premonition or foreboding feeling. The '...' at the end adds to the ominous tone.,1,1,1,なにかよくないことがはじまる気がする…,19
2344,sumi_20250109_214058.png,sumi,['その面白い建物がユリちゃんの研究所よ'],['Sono omoshiroi tatemono ga Yuri-chan no kenkyuujo yo'],"[""That interesting building is Yuri's laboratory""]",The sentence ends with よ (yo) which adds emphasis and indicates the speaker is informing someone of something they may not know. The style is casual/feminine.,1,1,1,その面白い建物がユリちゃんの研究所よ,18
2480,sumi_20250111_221151.png,sumi,"['なかま ってすごいね・・・', 'うらやましい']","['nakama tte sugoi ne...', 'urayamashii']","['Friends are amazing...', ""I'm envious""]","The speaker is expressing admiration for friendship/companionship (なかま/nakama) and then expressing envy, possibly about someone else's friendships or relationships",1,1,2,なかまってすごいね・・・うらやましい,18
